"date_time","E"
2012-02-04 00:40:00,NA
2012-02-04 00:50:00,NA
2012-02-04 01:00:00,NA
2012-02-04 01:10:00,NA
2012-02-04 01:20:00,NA
2012-02-04 01:30:00,NA
2012-02-04 01:40:00,NA
2012-02-04 01:50:00,NA
2012-02-04 02:00:00,NA
2012-02-04 02:10:00,NA
2012-02-04 02:20:00,NA
2012-02-04 02:30:00,NA
2012-02-04 02:40:00,NA
2012-02-04 02:50:00,NA
2012-02-04 03:00:00,NA
2012-02-04 03:10:00,NA
2012-02-04 03:20:00,NA
2012-02-04 03:30:00,NA
2012-02-04 03:40:00,NA
2012-02-04 03:50:00,NA
2012-02-04 04:00:00,NA
2012-02-04 04:10:00,NA
2012-02-04 04:20:00,NA
2012-02-04 04:30:00,NA
2012-02-04 04:40:00,NA
2012-02-04 04:50:00,NA
2012-02-04 05:00:00,NA
2012-02-04 05:10:00,NA
2012-02-04 05:20:00,NA
2012-02-04 05:30:00,NA
2012-02-04 05:40:00,NA
2012-02-04 05:50:00,NA
2012-02-04 06:00:00,0
2012-02-04 06:10:00,1.2
2012-02-04 06:20:00,2.4
2012-02-04 06:30:00,7.95
2012-02-04 06:40:00,13.5
2012-02-04 06:50:00,41
2012-02-04 07:00:00,68.5
2012-02-04 07:10:00,98.5
2012-02-04 07:20:00,128.5
2012-02-04 07:30:00,152.4
2012-02-04 07:40:00,176.3
2012-02-04 07:50:00,195.35
2012-02-04 08:00:00,214.4
2012-02-04 08:10:00,241.1
2012-02-04 08:20:00,267.8
2012-02-04 08:30:00,305.55
2012-02-04 08:40:00,343.3
2012-02-04 08:50:00,339.8
2012-02-04 09:00:00,336.3
2012-02-04 09:10:00,334.45
2012-02-04 09:20:00,332.6
2012-02-04 09:30:00,382.85
2012-02-04 09:40:00,433.1
2012-02-04 09:50:00,302.85
2012-02-04 10:00:00,172.6
2012-02-04 10:10:00,284.5
2012-02-04 10:20:00,396.4
2012-02-04 10:30:00,393.05
2012-02-04 10:40:00,389.7
2012-02-04 10:50:00,413.1
2012-02-04 11:00:00,436.5
2012-02-04 11:10:00,457.2
2012-02-04 11:20:00,477.9
2012-02-04 11:30:00,437.25
2012-02-04 11:40:00,396.6
2012-02-04 11:50:00,383.4
2012-02-04 12:00:00,370.2
2012-02-04 12:10:00,338.05
2012-02-04 12:20:00,305.9
2012-02-04 12:30:00,353.7
2012-02-04 12:40:00,401.5
2012-02-04 12:50:00,396.8
2012-02-04 13:00:00,392.1
2012-02-04 13:10:00,415.4
2012-02-04 13:20:00,438.7
2012-02-04 13:30:00,398.8
2012-02-04 13:40:00,358.9
2012-02-04 13:50:00,337.75
2012-02-04 14:00:00,316.6
2012-02-04 14:10:00,288.55
2012-02-04 14:20:00,260.5
2012-02-04 14:30:00,227.55
2012-02-04 14:40:00,194.6
2012-02-04 14:50:00,188.55
2012-02-04 15:00:00,182.5
2012-02-04 15:10:00,147.2
2012-02-04 15:20:00,111.9
2012-02-04 15:30:00,77.55
2012-02-04 15:40:00,43.2
2012-02-04 15:50:00,28.3
2012-02-04 16:00:00,13.4
2012-02-04 16:10:00,8.6
2012-02-04 16:20:00,3.8
2012-02-04 16:30:00,1.9
2012-02-04 16:40:00,0
2012-02-04 16:50:00,0
2012-02-04 17:00:00,0
2012-02-04 17:10:00,0
2012-02-04 17:20:00,0
2012-02-04 17:30:00,0
2012-02-04 17:40:00,0
2012-02-04 17:50:00,0
2012-02-04 18:00:00,0
2012-02-04 18:10:00,0
2012-02-04 18:20:00,0
2012-02-04 18:30:00,0
2012-02-04 18:40:00,0
2012-02-04 18:50:00,0
2012-02-04 19:00:00,0
2012-02-04 19:10:00,0
2012-02-04 19:20:00,0
2012-02-04 19:30:00,0
2012-02-04 19:40:00,0
2012-02-04 19:50:00,0
2012-02-04 20:00:00,0
2012-02-04 20:10:00,0
2012-02-04 20:20:00,0
2012-02-04 20:30:00,0
2012-02-04 20:40:00,0
2012-02-04 20:50:00,0
2012-02-04 21:00:00,0
2012-02-04 21:10:00,0
2012-02-04 21:20:00,0
2012-02-04 21:30:00,0
2012-02-04 21:40:00,0
2012-02-04 21:50:00,0
2012-02-04 22:00:00,0
2012-02-04 22:10:00,0
2012-02-04 22:20:00,0
2012-02-04 22:30:00,0
2012-02-04 22:40:00,0
2012-02-04 22:50:00,0
2012-02-04 23:00:00,0
2012-02-04 23:10:00,0
2012-02-04 23:20:00,0
2012-02-04 23:30:00,0
2012-02-04 23:40:00,0
2012-02-04 23:50:00,0
2012-02-05,0
2012-02-05 00:10:00,0
2012-02-05 00:20:00,0
2012-02-05 00:30:00,0
2012-02-05 00:40:00,0
2012-02-05 00:50:00,0
2012-02-05 01:00:00,0
2012-02-05 01:10:00,0
2012-02-05 01:20:00,0
2012-02-05 01:30:00,0
2012-02-05 01:40:00,0
2012-02-05 01:50:00,0
2012-02-05 02:00:00,0
2012-02-05 02:10:00,0
2012-02-05 02:20:00,0
2012-02-05 02:30:00,0
2012-02-05 02:40:00,0
2012-02-05 02:50:00,0
2012-02-05 03:00:00,0
2012-02-05 03:10:00,0
2012-02-05 03:20:00,0
2012-02-05 03:30:00,0
2012-02-05 03:40:00,0
2012-02-05 03:50:00,0
2012-02-05 04:00:00,0
2012-02-05 04:10:00,0
2012-02-05 04:20:00,0
2012-02-05 04:30:00,0
2012-02-05 04:40:00,0
2012-02-05 04:50:00,0
2012-02-05 05:00:00,0
2012-02-05 05:10:00,0
2012-02-05 05:20:00,0
2012-02-05 05:30:00,0
2012-02-05 05:40:00,0
2012-02-05 05:50:00,0
2012-02-05 06:00:00,0
2012-02-05 06:10:00,NA
2012-02-05 06:20:00,NA
2012-02-05 06:30:00,NA
2012-02-05 06:40:00,NA
2012-02-05 06:50:00,NA
2012-02-05 07:00:00,NA
2012-02-05 07:10:00,NA
2012-02-05 07:20:00,NA
2012-02-05 07:30:00,NA
2012-02-05 07:40:00,NA
2012-02-05 07:50:00,NA
2012-02-05 08:00:00,NA
2012-02-05 08:10:00,NA
2012-02-05 08:20:00,NA
2012-02-05 08:30:00,NA
2012-02-05 08:40:00,NA
2012-02-05 08:50:00,NA
2012-02-05 09:00:00,NA
2012-02-05 09:10:00,NA
2012-02-05 09:20:00,NA
2012-02-05 09:30:00,NA
2012-02-05 09:40:00,NA
2012-02-05 09:50:00,NA
2012-02-05 10:00:00,NA
2012-02-05 10:10:00,NA
2012-02-05 10:20:00,NA
2012-02-05 10:30:00,NA
2012-02-05 10:40:00,NA
2012-02-05 10:50:00,NA
2012-02-05 11:00:00,NA
2012-02-05 11:10:00,NA
2012-02-05 11:20:00,NA
2012-02-05 11:30:00,NA
2012-02-05 11:40:00,NA
2012-02-05 11:50:00,NA
2012-02-05 12:00:00,NA
2012-02-05 12:10:00,NA
2012-02-05 12:20:00,NA
2012-02-05 12:30:00,NA
2012-02-05 12:40:00,NA
2012-02-05 12:50:00,NA
2012-02-05 13:00:00,NA
2012-02-05 13:10:00,NA
2012-02-05 13:20:00,NA
2012-02-05 13:30:00,NA
2012-02-05 13:40:00,NA
2012-02-05 13:50:00,NA
2012-02-05 14:00:00,NA
2012-02-05 14:10:00,NA
2012-02-05 14:20:00,NA
2012-02-05 14:30:00,NA
2012-02-05 14:40:00,NA
2012-02-05 14:50:00,NA
2012-02-05 15:00:00,NA
2012-02-05 15:10:00,NA
2012-02-05 15:20:00,NA
2012-02-05 15:30:00,NA
2012-02-05 15:40:00,NA
2012-02-05 15:50:00,NA
2012-02-05 16:00:00,NA
2012-02-05 16:10:00,NA
2012-02-05 16:20:00,NA
2012-02-05 16:30:00,NA
2012-02-05 16:40:00,NA
2012-02-05 16:50:00,NA
2012-02-05 17:00:00,NA
2012-02-05 17:10:00,NA
2012-02-05 17:20:00,NA
2012-02-05 17:30:00,NA
2012-02-05 17:40:00,NA
2012-02-05 17:50:00,NA
2012-02-05 18:00:00,NA
2012-02-05 18:10:00,NA
2012-02-05 18:20:00,NA
2012-02-05 18:30:00,NA
2012-02-05 18:40:00,NA
2012-02-05 18:50:00,NA
2012-02-05 19:00:00,NA
2012-02-05 19:10:00,NA
2012-02-05 19:20:00,NA
2012-02-05 19:30:00,NA
2012-02-05 19:40:00,NA
2012-02-05 19:50:00,NA
2012-02-05 20:00:00,NA
2012-02-05 20:10:00,NA
2012-02-05 20:20:00,NA
2012-02-05 20:30:00,NA
2012-02-05 20:40:00,NA
2012-02-05 20:50:00,NA
2012-02-05 21:00:00,NA
2012-02-05 21:10:00,NA
2012-02-05 21:20:00,NA
2012-02-05 21:30:00,NA
2012-02-05 21:40:00,NA
2012-02-05 21:50:00,NA
2012-02-05 22:00:00,NA
2012-02-05 22:10:00,NA
2012-02-05 22:20:00,NA
2012-02-05 22:30:00,NA
2012-02-05 22:40:00,NA
2012-02-05 22:50:00,NA
2012-02-05 23:00:00,NA
2012-02-05 23:10:00,NA
2012-02-05 23:20:00,NA
2012-02-05 23:30:00,NA
2012-02-05 23:40:00,NA
2012-02-05 23:50:00,NA
2012-02-06,NA
2012-02-06 00:10:00,NA
2012-02-06 00:20:00,NA
2012-02-06 00:30:00,NA
2012-02-06 00:40:00,NA
2012-02-06 00:50:00,NA
2012-02-06 01:00:00,NA
2012-02-06 01:10:00,NA
2012-02-06 01:20:00,NA
2012-02-06 01:30:00,NA
2012-02-06 01:40:00,NA
2012-02-06 01:50:00,NA
2012-02-06 02:00:00,NA
2012-02-06 02:10:00,NA
2012-02-06 02:20:00,NA
2012-02-06 02:30:00,NA
2012-02-06 02:40:00,NA
2012-02-06 02:50:00,NA
2012-02-06 03:00:00,NA
2012-02-06 03:10:00,NA
2012-02-06 03:20:00,NA
2012-02-06 03:30:00,NA
2012-02-06 03:40:00,NA
2012-02-06 03:50:00,NA
2012-02-06 04:00:00,NA
2012-02-06 04:10:00,NA
2012-02-06 04:20:00,NA
2012-02-06 04:30:00,NA
2012-02-06 04:40:00,NA
2012-02-06 04:50:00,NA
2012-02-06 05:00:00,NA
2012-02-06 05:10:00,NA
2012-02-06 05:20:00,NA
2012-02-06 05:30:00,NA
2012-02-06 05:40:00,NA
2012-02-06 05:50:00,NA
2012-02-06 06:00:00,NA
2012-02-06 06:10:00,NA
2012-02-06 06:20:00,NA
2012-02-06 06:30:00,NA
2012-02-06 06:40:00,NA
2012-02-06 06:50:00,NA
2012-02-06 07:00:00,NA
2012-02-06 07:10:00,NA
2012-02-06 07:20:00,NA
2012-02-06 07:30:00,NA
2012-02-06 07:40:00,NA
2012-02-06 07:50:00,NA
2012-02-06 08:00:00,NA
2012-02-06 08:10:00,NA
2012-02-06 08:20:00,NA
2012-02-06 08:30:00,NA
2012-02-06 08:40:00,NA
2012-02-06 08:50:00,NA
2012-02-06 09:00:00,NA
2012-02-06 09:10:00,NA
2012-02-06 09:20:00,NA
2012-02-06 09:30:00,NA
2012-02-06 09:40:00,NA
2012-02-06 09:50:00,NA
2012-02-06 10:00:00,NA
2012-02-06 10:10:00,NA
2012-02-06 10:20:00,NA
2012-02-06 10:30:00,NA
2012-02-06 10:40:00,NA
2012-02-06 10:50:00,NA
2012-02-06 11:00:00,NA
2012-02-06 11:10:00,NA
2012-02-06 11:20:00,NA
2012-02-06 11:30:00,NA
2012-02-06 11:40:00,NA
2012-02-06 11:50:00,NA
2012-02-06 12:00:00,NA
2012-02-06 12:10:00,NA
2012-02-06 12:20:00,NA
2012-02-06 12:30:00,NA
2012-02-06 12:40:00,NA
2012-02-06 12:50:00,NA
2012-02-06 13:00:00,NA
2012-02-06 13:10:00,NA
2012-02-06 13:20:00,NA
2012-02-06 13:30:00,NA
2012-02-06 13:40:00,NA
2012-02-06 13:50:00,NA
2012-02-06 14:00:00,NA
2012-02-06 14:10:00,NA
2012-02-06 14:20:00,NA
2012-02-06 14:30:00,NA
2012-02-06 14:40:00,NA
2012-02-06 14:50:00,NA
2012-02-06 15:00:00,NA
2012-02-06 15:10:00,NA
2012-02-06 15:20:00,NA
2012-02-06 15:30:00,NA
2012-02-06 15:40:00,NA
2012-02-06 15:50:00,NA
2012-02-06 16:00:00,NA
2012-02-06 16:10:00,NA
2012-02-06 16:20:00,NA
2012-02-06 16:30:00,NA
2012-02-06 16:40:00,NA
2012-02-06 16:50:00,NA
2012-02-06 17:00:00,NA
2012-02-06 17:10:00,NA
2012-02-06 17:20:00,NA
2012-02-06 17:30:00,NA
2012-02-06 17:40:00,NA
2012-02-06 17:50:00,NA
2012-02-06 18:00:00,NA
2012-02-06 18:10:00,NA
2012-02-06 18:20:00,NA
2012-02-06 18:30:00,NA
2012-02-06 18:40:00,NA
2012-02-06 18:50:00,NA
2012-02-06 19:00:00,NA
2012-02-06 19:10:00,NA
2012-02-06 19:20:00,NA
2012-02-06 19:30:00,NA
2012-02-06 19:40:00,NA
2012-02-06 19:50:00,NA
2012-02-06 20:00:00,NA
2012-02-06 20:10:00,NA
2012-02-06 20:20:00,NA
2012-02-06 20:30:00,NA
2012-02-06 20:40:00,NA
2012-02-06 20:50:00,NA
2012-02-06 21:00:00,NA
2012-02-06 21:10:00,NA
2012-02-06 21:20:00,NA
2012-02-06 21:30:00,NA
2012-02-06 21:40:00,NA
2012-02-06 21:50:00,NA
2012-02-06 22:00:00,NA
2012-02-06 22:10:00,NA
2012-02-06 22:20:00,NA
2012-02-06 22:30:00,NA
2012-02-06 22:40:00,NA
2012-02-06 22:50:00,NA
2012-02-06 23:00:00,NA
2012-02-06 23:10:00,NA
2012-02-06 23:20:00,NA
2012-02-06 23:30:00,NA
2012-02-06 23:40:00,NA
2012-02-06 23:50:00,NA
2012-02-07,NA
2012-02-07 00:10:00,NA
2012-02-07 00:20:00,NA
2012-02-07 00:30:00,NA
2012-02-07 00:40:00,NA
2012-02-07 00:50:00,NA
2012-02-07 01:00:00,NA
2012-02-07 01:10:00,NA
2012-02-07 01:20:00,NA
2012-02-07 01:30:00,NA
2012-02-07 01:40:00,NA
2012-02-07 01:50:00,NA
2012-02-07 02:00:00,NA
2012-02-07 02:10:00,NA
2012-02-07 02:20:00,NA
2012-02-07 02:30:00,NA
2012-02-07 02:40:00,NA
2012-02-07 02:50:00,NA
2012-02-07 03:00:00,NA
2012-02-07 03:10:00,NA
2012-02-07 03:20:00,NA
2012-02-07 03:30:00,NA
2012-02-07 03:40:00,NA
2012-02-07 03:50:00,NA
2012-02-07 04:00:00,NA
2012-02-07 04:10:00,NA
2012-02-07 04:20:00,NA
2012-02-07 04:30:00,NA
2012-02-07 04:40:00,NA
2012-02-07 04:50:00,NA
2012-02-07 05:00:00,NA
2012-02-07 05:10:00,NA
2012-02-07 05:20:00,NA
2012-02-07 05:30:00,NA
2012-02-07 05:40:00,NA
2012-02-07 05:50:00,NA
2012-02-07 06:00:00,NA
2012-02-07 06:10:00,NA
2012-02-07 06:20:00,NA
2012-02-07 06:30:00,NA
2012-02-07 06:40:00,NA
2012-02-07 06:50:00,NA
2012-02-07 07:00:00,NA
2012-02-07 07:10:00,NA
2012-02-07 07:20:00,NA
2012-02-07 07:30:00,NA
2012-02-07 07:40:00,NA
2012-02-07 07:50:00,NA
2012-02-07 08:00:00,NA
2012-02-07 08:10:00,NA
2012-02-07 08:20:00,NA
2012-02-07 08:30:00,NA
2012-02-07 08:40:00,NA
2012-02-07 08:50:00,NA
2012-02-07 09:00:00,NA
2012-02-07 09:10:00,NA
2012-02-07 09:20:00,NA
2012-02-07 09:30:00,NA
2012-02-07 09:40:00,NA
2012-02-07 09:50:00,NA
2012-02-07 10:00:00,NA
2012-02-07 10:10:00,NA
2012-02-07 10:20:00,NA
2012-02-07 10:30:00,NA
2012-02-07 10:40:00,NA
2012-02-07 10:50:00,NA
2012-02-07 11:00:00,NA
2012-02-07 11:10:00,NA
2012-02-07 11:20:00,NA
2012-02-07 11:30:00,NA
2012-02-07 11:40:00,NA
2012-02-07 11:50:00,NA
2012-02-07 12:00:00,NA
2012-02-07 12:10:00,NA
2012-02-07 12:20:00,NA
2012-02-07 12:30:00,NA
2012-02-07 12:40:00,NA
2012-02-07 12:50:00,NA
2012-02-07 13:00:00,NA
2012-02-07 13:10:00,NA
2012-02-07 13:20:00,NA
2012-02-07 13:30:00,NA
2012-02-07 13:40:00,NA
2012-02-07 13:50:00,NA
2012-02-07 14:00:00,NA
2012-02-07 14:10:00,NA
2012-02-07 14:20:00,NA
2012-02-07 14:30:00,NA
2012-02-07 14:40:00,NA
2012-02-07 14:50:00,NA
2012-02-07 15:00:00,NA
2012-02-07 15:10:00,NA
2012-02-07 15:20:00,NA
2012-02-07 15:30:00,NA
2012-02-07 15:40:00,NA
2012-02-07 15:50:00,NA
2012-02-07 16:00:00,NA
2012-02-07 16:10:00,NA
2012-02-07 16:20:00,NA
2012-02-07 16:30:00,NA
2012-02-07 16:40:00,NA
2012-02-07 16:50:00,NA
2012-02-07 17:00:00,NA
2012-02-07 17:10:00,NA
2012-02-07 17:20:00,NA
2012-02-07 17:30:00,NA
2012-02-07 17:40:00,NA
2012-02-07 17:50:00,NA
2012-02-07 18:00:00,NA
2012-02-07 18:10:00,NA
2012-02-07 18:20:00,NA
2012-02-07 18:30:00,NA
2012-02-07 18:40:00,NA
2012-02-07 18:50:00,NA
2012-02-07 19:00:00,NA
2012-02-07 19:10:00,NA
2012-02-07 19:20:00,NA
2012-02-07 19:30:00,NA
2012-02-07 19:40:00,NA
2012-02-07 19:50:00,NA
2012-02-07 20:00:00,NA
2012-02-07 20:10:00,NA
2012-02-07 20:20:00,NA
2012-02-07 20:30:00,NA
2012-02-07 20:40:00,NA
2012-02-07 20:50:00,NA
2012-02-07 21:00:00,NA
2012-02-07 21:10:00,NA
2012-02-07 21:20:00,NA
2012-02-07 21:30:00,NA
2012-02-07 21:40:00,NA
2012-02-07 21:50:00,NA
2012-02-07 22:00:00,NA
2012-02-07 22:10:00,NA
2012-02-07 22:20:00,NA
2012-02-07 22:30:00,NA
2012-02-07 22:40:00,NA
2012-02-07 22:50:00,NA
2012-02-07 23:00:00,NA
2012-02-07 23:10:00,NA
2012-02-07 23:20:00,NA
2012-02-07 23:30:00,NA
2012-02-07 23:40:00,NA
2012-02-07 23:50:00,NA
2012-02-08,NA
2012-02-08 00:10:00,NA
2012-02-08 00:20:00,NA
2012-02-08 00:30:00,NA
2012-02-08 00:40:00,NA
2012-02-08 00:50:00,NA
2012-02-08 01:00:00,NA
2012-02-08 01:10:00,NA
2012-02-08 01:20:00,NA
2012-02-08 01:30:00,NA
2012-02-08 01:40:00,NA
2012-02-08 01:50:00,NA
2012-02-08 02:00:00,NA
2012-02-08 02:10:00,NA
2012-02-08 02:20:00,NA
2012-02-08 02:30:00,NA
2012-02-08 02:40:00,NA
2012-02-08 02:50:00,NA
2012-02-08 03:00:00,NA
2012-02-08 03:10:00,NA
2012-02-08 03:20:00,NA
2012-02-08 03:30:00,NA
2012-02-08 03:40:00,NA
2012-02-08 03:50:00,NA
2012-02-08 04:00:00,NA
2012-02-08 04:10:00,NA
2012-02-08 04:20:00,NA
2012-02-08 04:30:00,NA
2012-02-08 04:40:00,NA
2012-02-08 04:50:00,NA
2012-02-08 05:00:00,NA
2012-02-08 05:10:00,NA
2012-02-08 05:20:00,NA
2012-02-08 05:30:00,NA
2012-02-08 05:40:00,NA
2012-02-08 05:50:00,NA
2012-02-08 06:00:00,NA
2012-02-08 06:10:00,NA
2012-02-08 06:20:00,NA
2012-02-08 06:30:00,NA
2012-02-08 06:40:00,NA
2012-02-08 06:50:00,NA
2012-02-08 07:00:00,NA
2012-02-08 07:10:00,NA
2012-02-08 07:20:00,NA
2012-02-08 07:30:00,NA
2012-02-08 07:40:00,NA
2012-02-08 07:50:00,NA
2012-02-08 08:00:00,NA
2012-02-08 08:10:00,NA
2012-02-08 08:20:00,NA
2012-02-08 08:30:00,NA
2012-02-08 08:40:00,NA
2012-02-08 08:50:00,NA
2012-02-08 09:00:00,NA
2012-02-08 09:10:00,NA
2012-02-08 09:20:00,NA
2012-02-08 09:30:00,NA
2012-02-08 09:40:00,NA
2012-02-08 09:50:00,NA
2012-02-08 10:00:00,NA
2012-02-08 10:10:00,NA
2012-02-08 10:20:00,NA
2012-02-08 10:30:00,NA
2012-02-08 10:40:00,NA
2012-02-08 10:50:00,NA
2012-02-08 11:00:00,NA
2012-02-08 11:10:00,NA
2012-02-08 11:20:00,NA
2012-02-08 11:30:00,NA
2012-02-08 11:40:00,NA
2012-02-08 11:50:00,NA
2012-02-08 12:00:00,NA
2012-02-08 12:10:00,NA
2012-02-08 12:20:00,NA
2012-02-08 12:30:00,NA
2012-02-08 12:40:00,NA
2012-02-08 12:50:00,NA
2012-02-08 13:00:00,NA
2012-02-08 13:10:00,NA
2012-02-08 13:20:00,NA
2012-02-08 13:30:00,NA
2012-02-08 13:40:00,NA
2012-02-08 13:50:00,NA
2012-02-08 14:00:00,NA
2012-02-08 14:10:00,NA
2012-02-08 14:20:00,NA
2012-02-08 14:30:00,NA
2012-02-08 14:40:00,NA
2012-02-08 14:50:00,NA
2012-02-08 15:00:00,NA
2012-02-08 15:10:00,NA
2012-02-08 15:20:00,NA
2012-02-08 15:30:00,NA
2012-02-08 15:40:00,NA
2012-02-08 15:50:00,NA
2012-02-08 16:00:00,NA
2012-02-08 16:10:00,NA
2012-02-08 16:20:00,NA
2012-02-08 16:30:00,NA
2012-02-08 16:40:00,NA
2012-02-08 16:50:00,NA
2012-02-08 17:00:00,NA
2012-02-08 17:10:00,NA
2012-02-08 17:20:00,NA
2012-02-08 17:30:00,NA
2012-02-08 17:40:00,NA
2012-02-08 17:50:00,NA
2012-02-08 18:00:00,NA
2012-02-08 18:10:00,NA
2012-02-08 18:20:00,NA
2012-02-08 18:30:00,NA
2012-02-08 18:40:00,NA
2012-02-08 18:50:00,NA
2012-02-08 19:00:00,NA
2012-02-08 19:10:00,NA
2012-02-08 19:20:00,NA
2012-02-08 19:30:00,NA
2012-02-08 19:40:00,NA
2012-02-08 19:50:00,NA
2012-02-08 20:00:00,NA
2012-02-08 20:10:00,NA
2012-02-08 20:20:00,NA
2012-02-08 20:30:00,NA
2012-02-08 20:40:00,NA
2012-02-08 20:50:00,NA
2012-02-08 21:00:00,NA
2012-02-08 21:10:00,NA
2012-02-08 21:20:00,NA
2012-02-08 21:30:00,NA
2012-02-08 21:40:00,NA
2012-02-08 21:50:00,NA
2012-02-08 22:00:00,NA
2012-02-08 22:10:00,NA
2012-02-08 22:20:00,NA
2012-02-08 22:30:00,NA
2012-02-08 22:40:00,NA
2012-02-08 22:50:00,NA
2012-02-08 23:00:00,NA
2012-02-08 23:10:00,NA
2012-02-08 23:20:00,NA
2012-02-08 23:30:00,NA
2012-02-08 23:40:00,NA
2012-02-08 23:50:00,NA
2012-02-09,NA
2012-02-09 00:10:00,NA
2012-02-09 00:20:00,NA
2012-02-09 00:30:00,NA
2012-02-09 00:40:00,NA
2012-02-09 00:50:00,NA
2012-02-09 01:00:00,NA
2012-02-09 01:10:00,NA
2012-02-09 01:20:00,NA
2012-02-09 01:30:00,NA
2012-02-09 01:40:00,NA
2012-02-09 01:50:00,NA
2012-02-09 02:00:00,NA
2012-02-09 02:10:00,NA
2012-02-09 02:20:00,NA
2012-02-09 02:30:00,NA
2012-02-09 02:40:00,NA
2012-02-09 02:50:00,NA
2012-02-09 03:00:00,NA
2012-02-09 03:10:00,NA
2012-02-09 03:20:00,NA
2012-02-09 03:30:00,NA
2012-02-09 03:40:00,NA
2012-02-09 03:50:00,NA
2012-02-09 04:00:00,NA
2012-02-09 04:10:00,NA
2012-02-09 04:20:00,NA
2012-02-09 04:30:00,NA
2012-02-09 04:40:00,NA
2012-02-09 04:50:00,NA
2012-02-09 05:00:00,NA
2012-02-09 05:10:00,NA
2012-02-09 05:20:00,NA
2012-02-09 05:30:00,NA
2012-02-09 05:40:00,NA
2012-02-09 05:50:00,NA
2012-02-09 06:00:00,NA
2012-02-09 06:10:00,NA
2012-02-09 06:20:00,NA
2012-02-09 06:30:00,NA
2012-02-09 06:40:00,NA
2012-02-09 06:50:00,NA
2012-02-09 07:00:00,NA
2012-02-09 07:10:00,NA
2012-02-09 07:20:00,NA
2012-02-09 07:30:00,NA
2012-02-09 07:40:00,NA
2012-02-09 07:50:00,NA
2012-02-09 08:00:00,NA
2012-02-09 08:10:00,NA
2012-02-09 08:20:00,NA
2012-02-09 08:30:00,NA
2012-02-09 08:40:00,NA
2012-02-09 08:50:00,NA
2012-02-09 09:00:00,NA
2012-02-09 09:10:00,NA
2012-02-09 09:20:00,NA
2012-02-09 09:30:00,NA
2012-02-09 09:40:00,NA
2012-02-09 09:50:00,NA
2012-02-09 10:00:00,NA
2012-02-09 10:10:00,NA
2012-02-09 10:20:00,NA
2012-02-09 10:30:00,NA
2012-02-09 10:40:00,NA
2012-02-09 10:50:00,NA
2012-02-09 11:00:00,NA
2012-02-09 11:10:00,NA
2012-02-09 11:20:00,NA
2012-02-09 11:30:00,NA
2012-02-09 11:40:00,NA
2012-02-09 11:50:00,NA
2012-02-09 12:00:00,NA
2012-02-09 12:10:00,NA
2012-02-09 12:20:00,NA
2012-02-09 12:30:00,NA
2012-02-09 12:40:00,NA
2012-02-09 12:50:00,NA
2012-02-09 13:00:00,NA
2012-02-09 13:10:00,NA
2012-02-09 13:20:00,NA
2012-02-09 13:30:00,NA
2012-02-09 13:40:00,NA
2012-02-09 13:50:00,NA
2012-02-09 14:00:00,NA
2012-02-09 14:10:00,NA
2012-02-09 14:20:00,NA
2012-02-09 14:30:00,NA
2012-02-09 14:40:00,NA
2012-02-09 14:50:00,NA
2012-02-09 15:00:00,NA
2012-02-09 15:10:00,NA
2012-02-09 15:20:00,NA
2012-02-09 15:30:00,NA
2012-02-09 15:40:00,NA
2012-02-09 15:50:00,NA
2012-02-09 16:00:00,NA
2012-02-09 16:10:00,NA
2012-02-09 16:20:00,NA
2012-02-09 16:30:00,NA
2012-02-09 16:40:00,NA
2012-02-09 16:50:00,NA
2012-02-09 17:00:00,NA
2012-02-09 17:10:00,NA
2012-02-09 17:20:00,NA
2012-02-09 17:30:00,NA
2012-02-09 17:40:00,NA
2012-02-09 17:50:00,NA
2012-02-09 18:00:00,NA
2012-02-09 18:10:00,NA
2012-02-09 18:20:00,NA
2012-02-09 18:30:00,NA
2012-02-09 18:40:00,NA
2012-02-09 18:50:00,NA
2012-02-09 19:00:00,NA
2012-02-09 19:10:00,NA
2012-02-09 19:20:00,NA
2012-02-09 19:30:00,NA
2012-02-09 19:40:00,NA
2012-02-09 19:50:00,NA
2012-02-09 20:00:00,NA
2012-02-09 20:10:00,NA
2012-02-09 20:20:00,NA
2012-02-09 20:30:00,NA
2012-02-09 20:40:00,NA
2012-02-09 20:50:00,NA
2012-02-09 21:00:00,NA
2012-02-09 21:10:00,NA
2012-02-09 21:20:00,NA
2012-02-09 21:30:00,NA
2012-02-09 21:40:00,NA
2012-02-09 21:50:00,NA
2012-02-09 22:00:00,NA
2012-02-09 22:10:00,NA
2012-02-09 22:20:00,NA
2012-02-09 22:30:00,NA
2012-02-09 22:40:00,NA
2012-02-09 22:50:00,NA
2012-02-09 23:00:00,NA
2012-02-09 23:10:00,NA
2012-02-09 23:20:00,NA
2012-02-09 23:30:00,NA
2012-02-09 23:40:00,NA
2012-02-09 23:50:00,NA
2012-02-10,NA
2012-02-10 00:10:00,NA
2012-02-10 00:20:00,NA
2012-02-10 00:30:00,NA
2012-02-10 00:40:00,NA
2012-02-10 00:50:00,NA
2012-02-10 01:00:00,NA
2012-02-10 01:10:00,NA
2012-02-10 01:20:00,NA
2012-02-10 01:30:00,NA
2012-02-10 01:40:00,NA
2012-02-10 01:50:00,NA
2012-02-10 02:00:00,NA
2012-02-10 02:10:00,NA
2012-02-10 02:20:00,NA
2012-02-10 02:30:00,NA
2012-02-10 02:40:00,NA
2012-02-10 02:50:00,NA
